-0.008830084	-0.016839243	0.0029791445	-0.013343578	-0.020071154	0.0036924277	0.0012265237	0.024440512	-0.0068573463	-0.024509715	-0.011638964	0.009710279	0.0013389983	-0.009335164
0.010489633	-0.019817553	0.004906812	-0.0053338525	-0.00633332	0.0015178357	0.0041918247	-0.004229689	0.027410831	-0.0044826022	-0.0017549834	-0.0046961834	-0.01592739	0.0019526717
-0.036331423	0.002052191	-0.016404822	-0.0316976	0.010198309	-0.0013808173	0.008566519	-0.019312775	0.026207132	0.010783493	0.031262863	-0.01591119	-0.05266847	-0.0114007415
-0.0151377935	0.0011518307	0.0015689291	-0.021803994	-0.015845073	0.0056627183	0.0029052494	-0.015124573	0.012351259	0.007967488	-0.006605109	0.009343027	-0.026231175	-0.0039389106
-0.0020823637	-0.016481051	-0.015463356	-0.06371535	0.0012469448	0.017938549	-0.010369692	0.00014919485	0.0024101038	0.007000561	-0.028941836	-0.020786112	-0.013523554	0.004650047
-0.0050319964	-0.024606727	0.002876803	0.016690966	0.010214237	-0.011309783	-0.005773759	0.008669701	-0.0020226596	-0.010871986	0.011774183	0.0075953742	0.02042638	0.0065163583
-0.018235182	-0.011780999	-0.028939484	-0.0041838707	-0.013509927	-0.013333928	-0.0015771847	-0.0041940566	-0.01522078	0.030740658	-0.0032362845	0.0047148056	-0.030687887	-0.011460483
0.00631931	-0.01789044	0.012972733	0.016923858	0.01375238	-0.03798373	0.00011021114	0.022028232	-0.010397752	-0.036043484	-0.018151088	-0.0054318355	0.013105864	0.0422059
-0.0035628888	-0.020122778	-0.01359555	-0.023832893	-0.035327345	0.02380558	-0.011699781	-0.009196983	-0.0090042995	0.010778643	-0.009183665	-0.00032340374	-0.017993348	-0.021006832
-0.0021329597	0.026232379	-0.03227206	0.0111808125	0.029684644	0.032063995	0.002366407	-0.006118186	0.030375024	0.03112796	0.013768188	0.057013012	-0.0018954347	0.011992164
-0.022677116	0.020397278	0.009740777	0.0168354	0.012493042	-0.012621359	0.021525923	-0.025570383	0.016931575	0.016783642	0.007522114	0.021478292	0.019157652	-0.018696504
-0.008936007	0.01479234	0.004148753	0.00540893	0.0016794112	0.021950314	0.004641853	0.029479554	0.012137194	-0.0035584422	-0.005089137	0.013626285	-0.00913183	-0.015199029
-0.0016000383	-0.00970564	0.016123699	-0.020189704	0.014607257	0.019069966	0.011358265	-0.01555597	0.013153273	-0.025618006	-0.012287639	-0.014571956	-0.025614074	-0.0035701704
-0.0046617626	-0.05516716	0.006406169	-0.024094692	0.017061893	-0.020913295	-0.016708786	0.029273609	-0.0039880057	-0.050490513	-0.02475094	0.012417239	0.014383797	0.015660344
-0.04171068	0.024197018	0.004586335	0.054448772	-0.004440352	-0.051206257	0.015890349	-0.047622986	-0.009287946	0.019331196	-0.0023688034	0.063381776	-0.01236831	-0.0047421493
-0.033177618	0.076708056	0.03636406	-0.01129248	-0.012222044	0.00019572041	-0.012466053	0.013812092	-0.02141033	-0.0074822283	-0.019002393	0.020144857	-0.018546507	0.008116006
0.02537309	0.0028935652	0.010128344	0.015703682	-0.007971673	-0.0043465737	-0.0013232189	0.01433979	0.02356872	-0.031545732	-0.025234215	0.029269395	-0.022650447	0.0014675594
0.0033573713	0.05293601	0.012231354	0.028031582	-0.004170686	0.0065541826	-0.030335663	0.042512532	-0.007935503	0.007933544	0.0022696513	-0.082974456	0.038272597	-0.019401116
0.009389347	-0.027610987	-0.013051946	-0.025787931	-0.007216109	-0.026877457	0.00087140524	-0.013374954	0.028605364	-0.0729271	0.010785435	0.043584827	-0.014593245	0.009506095
-0.048247766	-0.023506567	-0.03350366	0.018583538	0.0004600682	0.0053580683	0.013719104	0.0021877761	0.004392665	0.028428057	-0.0031323715	0.037961528	-0.0037842058	-0.0037732057
-0.01231069	0.018747587	0.001087874	0.0053602667	-0.015191471	0.0015884971	-0.011784168	-0.0049174596	-0.00939048	0.0026417433	0.011022853	0.027810171	0.05582329	0.02275167
0.0070901127	-0.038430527	0.033394694	0.039048612	-0.012905913	-0.0026116027	-0.01985317	-0.023307225	0.008533306	-0.046954643	-0.019255582	-0.009928024	0.055226546	0.058944426
-0.020406876	0.04087154	-0.03556808	0.0051607643	0.03335937	0.029925847	0.04083942	-0.0598372	0.041640576	-0.012309692	0.0013043286	0.049825743	-0.025123345	-0.012281608
0.07281691	-0.014530679	0.014856743	0.073165596	-0.04574528	-0.014063403	0.018018113	0.0051327175	-0.045682993	-0.021577595	0.015341939	-0.042189762	0.04479429	0.031212447
-0.038752843	0.02596594	-0.0017914928	-0.00971207	0.01755417	-0.009978454	0.046949685	0.0101697	-0.008245061	-0.0062028123	0.0013693671	-0.030322762	-0.06213588	-0.053534724
0.05215658	-0.012836146	0.02165642	-0.011779748	0.017694842	-0.033041593	-0.007984084	0.040097944	-0.04227452	0.004333024	-0.026151536	0.021127328	-0.016328074	0.0033579879
-0.0204671	-0.001978086	-0.004664261	0.0029756401	-0.00010527267	0.04320467	0.00822665	-0.008497953	0.08741187	-0.04007909	0.060625	-0.021263652	-0.0152928	0.008754743
-0.0023335349	-0.012216521	0.008167025	0.013340935	-0.055438798	0.018387867	-0.050722238	0.009196027	-0.045536578	-0.020285318	-0.019362723	-0.06424179	0.04072844	-0.0035396332
-0.030118188	-0.025684766	0.002324834	-0.012576366	0.015220571	0.0344049	0.0032688666	-0.00062794815	0.0012179465	-0.028722707	0.020289764	-0.04677177	0.042582426	-0.01517132
0.0369042	0.04062201	0.011640595	-0.038709965	0.020120356	0.050043683	0.005694233	-0.001419145	-0.03175155	-0.013888265	0.033652674	0.01584506	-0.09143427	0.05593685
-0.03143555	-0.022064593	-0.032382548	-0.09710537	-0.04669179	-0.03022404	-0.032281227	0.020855317	-0.030906493	0.022535289	-0.024573272	-0.012127112	-0.06792435	0.004836368
-0.01934679	0.03594433	0.010863813	0.040698968	-0.027617967	-0.023448022	-0.06334722	0.04042418	-0.006968909	0.032408305	0.0021801176	0.016239407	0.006514584	0.03561413
-0.032577526	0.021874765	-0.016669175	0.05759061	-0.010338408	-0.047209203	-0.04093746	0.062311124	-0.009998847	-0.041992832	0.031120857	0.054432146	0.010863409	0.021648638
0.010489146	0.0031848664	-0.011071019	-0.051301252	-0.011254629	-0.0136273345	-0.020034052	0.012067466	0.029128464	-0.037471563	0.008158902	-0.034110025	-0.031955622	0.044775616
0.024149714	-0.006174144	-0.045180857	0.027854063	0.025888493	0.09297944	-0.010616684	-0.04478825	-0.0060876166	0.009943106	0.05854871	0.05144349	0.0090442505	-0.0012094991
-0.015721317	0.049478848	-0.007489218	-0.047118977	0.014388533	-0.009913342	0.0011667681	-0.0011740008	0.006209402	0.022264453	0.010656799	0.015863951	-0.009332352	0.015838897
-0.010929386	0.0059052934	-0.008051791	0.041034963	0.011756279	0.012299145	0.0029188525	0.0032889436	0.054023966	-0.0071662767	0.04574824	0.0022458269	-9.6082e-05	-0.0338633
-0.06705797	-0.0100987675	-0.02778441	0.033617485	-0.04407954	-0.042759452	-0.03351796	0.027500061	-0.069495924	0.0012818682	0.0020461238	0.0018812605	0.03218192	0.008050639
0.029766895	0.0015277916	0.03221308	0.015366053	-0.03205293	-0.042611007	0.022321396	-0.010663133	0.06259168	0.06876709	-0.03649793	0.0067374636	-0.063544	0.030865524
-0.1195667	-0.06444785	-0.0018965672	0.00789757	-0.029372992	0.008747294	-0.005322663	0.051863424	0.014236091	-0.04227913	0.004507341	0.08765142	-0.055828243	0.062992856
0.023014402	-0.064575076	0.07583128	0.004422897	-0.014203499	-0.08301578	-0.037486613	0.059111655	-0.028285557	0.004997794	-0.06745121	-0.040763147	-0.014752743	0.008016728
-0.046772316	0.0035076914	-0.0148905385	-0.049146444	-0.009835894	-0.05063972	-0.03131252	-0.019064471	-0.015901325	0.0023031565	0.025383187	0.039161254	0.032915756	0.006779638
-0.027673228	-0.027553806	-0.040127777	-0.054004565	0.01752962	-0.015078581	0.049301032	-0.04493604	0.04836374	-0.015644018	0.031888686	-0.009839472	-0.07067663	-0.01639964
-0.017948432	0.008301987	0.004170065	-0.022040706	-0.043510452	-0.040883638	-0.0035905957	0.031154977	0.0006984659	0.025342936	-0.041122098	0.015703397	-0.04845955	0.028113456
0.02889046	-0.053541083	0.054636005	0.043164823	0.010230882	0.015110746	0.028529624	0.0068160193	-0.042258892	-0.022989886	0.029501094	-0.029673748	0.03960594	-0.006081678
-0.07177897	-0.013610981	-0.016977867	0.004924886	0.050262723	-0.01584879	0.002431989	-0.03288847	0.05687607	-0.074197	-0.028338194	-0.05005443	-0.051645774	-0.028754404
-0.002929418	-0.017089892	0.038244706	0.04518252	0.017832011	0.028943138	-0.032237563	-0.060669404	0.010062327	-0.050771233	0.050634895	-0.05313021	0.031316373	-0.007742975
0.060122922	-0.030194407	0.022271248	-0.026133487	-0.008102006	-0.053403035	-0.011546965	0.004717882	0.007656201	-0.050938442	-0.037217777	0.0036471486	-0.085437246	-0.03989818
0.038362455	0.041205738	-0.036080483	-0.02884718	0.019706793	0.048660863	0.0017733122	-0.025981797	0.06336369	0.010870567	-0.0048861424	-0.032248624	0.02849458	-0.070483826
-0.10678968	-0.0013125397	-0.07057761	0.019085303	-0.036603056	0.0680535	0.05568291	-0.017210318	0.044715412	0.03246212	0.025148148	-0.022173155	0.046557967	-0.019827232
0.007564673	0.028641474	-0.025118839	-0.050333954	0.017778678	-0.0037080676	-0.019984435	-0.009559061	0.040343758	0.078361124	-0.014907693	0.02682582	0.044872224	-0.044136893
0.0001576468	0.038269937	-0.04243514	0.0350479	-0.032146238	0.07572082	-0.009440637	-0.024340352	0.04787143	0.057958618	-0.010158211	0.058371767	-0.03537792	0.021009065
